"group","arc_genome","bac_genome","dis","arc_subtype","bac_subtype"
"Cas2","GCF_001485555.1_ASM148555v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.215382458,"TypeID","TypeIE"
"Cas2","GCF_026616195.1_ASM2661619v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.248908708,"TypeID","TypeIE"
"Cas2","GCF_000455345.1_Halgo_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.067431634,"TypeID","TypeIE"
"Cas2","GCF_024296665.1_ASM2429666v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.12897854,"TypeID","TypeIE"
"Cas2","GCF_003841485.1_ASM384148v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.112693763,"TypeID","TypeIE"
"Cas2","GCF_000026045.1_ASM2604v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.158039762,"TypeID","TypeIE"
"Cas2","GCA_025517485.1_ASM2551748v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.109380214,"TypeID","TypeIE"
"Cas2","GCF_003430825.1_ASM343082v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.11197446,"TypeID","TypeIE"
"Cas2","GCF_023008545.1_ASM2300854v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.096455526,"TypeID","TypeIE"
"Cas2","GCF_017874695.1_ASM1787469v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.045696189,"TypeID","TypeIE"
"Cas2","GCF_000337555.1_ASM33755v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.059853103,"TypeID","TypeIE"
"Cas2","GCA_009789175.1_ASM978917v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.08462624,"TypeID","TypeIE"
"Cas2","GCF_002572525.1_ASM257252v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",1.085689402,"TypeID","TypeIE"
"Cas2","GCF_008831545.1_ASM883154v1_genomic.fna","GCF_001697225.1_ASM169722v1_genomic.fna",0.892504625,"TypeID","TypeIE"
"Cas2","GCF_002214565.1_ASM221456v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",0.555616926,"TypeIIIA","TypeIB"
"Cas2","GCF_012027555.1_ASM1202755v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.038325174,"TypeIB","TypeIB"
"Cas2","GCF_000725425.1_ASM72542v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.16399637,"TypeIB","TypeIB"
"Cas2","GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.046498089,"TypeIA","TypeIB"
"Cas2","GCF_904067545.1_T_caminus_IRI35c_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.040845331,"TypeIB","TypeIB"
"Cas2","GCF_000151205.2_ASM15120v2_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.092738993,"TypeIB","TypeIB"
"Cas2","GCF_012027635.1_ASM1202763v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.143851059,"TypeIB","TypeIB"
"Cas2","GCF_000585495.1_ASM58549v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.119437665,"TypeIB","TypeIB"
"Cas2","GCF_012027685.1_ASM1202768v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.180301002,"TypeIB","TypeIB"
"Cas2","GCF_000022365.1_ASM2236v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.120532887,"TypeIA","TypeIB"
"Cas2","GCF_012027515.1_ASM1202751v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.11520708,"TypeIB","TypeIB"
"Cas2","GCF_002214465.1_ASM221446v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.111956003,"TypeIA","TypeIB"
"Cas2","GCF_024707485.1_ASM2470748v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.028112042,"TypeIB","TypeIB"
"Cas2","GCF_000221185.1_ASM22118v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.110912342,"TypeIB","TypeIB"
"Cas2","GCF_002214505.1_ASM221450v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",1.078749077,"TypeIB","TypeIB"
"Cas2","GCF_000194625.1_ASM19462v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",0.969126836,"TypeIB","TypeIB"
"Cas2","GCA_000789255.1_ASM78925v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",0.770519478,"TypeIB","TypeIB"
"Cas2","GCF_001006045.1_ASM100604v1_genomic.fna","GCF_000429345.1_ASM42934v1_genomic.fna",0.776853592,"TypeIB","TypeIB"
"Cas2","GCF_000275865.1_ASM27586v1_genomic.fna","GCF_000012985.1_ASM1298v1_genomic.fna",0.683662814,"TypeIC","TypeIC"
"Cas2","GCF_000015765.1_ASM1576v1_genomic.fna","GCF_000012985.1_ASM1298v1_genomic.fna",0.728520014,"TypeIC","TypeIC"
"Cas2","GCF_026891935.1_ASM2689193v1_genomic.fna","GCF_000012985.1_ASM1298v1_genomic.fna",0.81156636,"TypeIC","TypeIC"
"Cas2","GCF_026891975.1_ASM2689197v1_genomic.fna","GCF_000012985.1_ASM1298v1_genomic.fna",0.801695751,"TypeIC","TypeIC"
"Cas2","GCA_027110455.1_ASM2711045v1_genomic.fna","GCF_000341395.1_ASM34139v1_genomic.fna",0.50110759,"TypeIB","TypeIC"
"Cas2","GCF_002906575.1_ASM290657v1_genomic.fna","GCF_003233845.1_ASM323384v1_genomic.fna",0.533237267,"TypeID","TypeIC"
"Cas2","GCF_000014945.1_ASM1494v1_genomic.fna","GCF_002159945.1_ASM215994v1_genomic.fna",0.550813763,"TypeID","TypeIC"
"Cas2","GCF_000011125.1_ASM1112v1_genomic.fna","GCF_002285495.1_ASM228549v1_genomic.fna",0.357638767,"TypeIA","TypeIB"
"Cas2","GCF_000337675.1_ASM33767v1_genomic.fna","GCF_007741535.1_ASM774153v1_genomic.fna",0.568025284,"TypeIB","TypeIC"
"Cas2","GCA_026419835.1_ASM2641983v1_genomic.fna","GCF_026057535.1_ASM2605753v1_genomic.fna",0.773014342,"TypeIA","TypeIE"
"Cas2","GCF_013377755.1_ASM1337775v1_genomic.fna","GCF_014525405.1_ASM1452540v1_genomic.fna",0.683267566,"TypeIE","TypeIE"
"Cas2","GCA_944319735.1_BRZ_CQ_bin1_genomic.fna","GCF_900128905.1_IMG-taxon_2695420932_annotated_assembly_genomic.fna",0.374991023,"TypeIC","TypeIC"
"Cas2","GCF_000226975.2_ASM22697v3_genomic.fna","GCF_008691045.1_ASM869104v1_genomic.fna",0.733437678,"TypeIB","TypeIB"
"Cas2","GCF_001571405.1_ASM157140v1_genomic.fna","GCF_002159465.1_ASM215946v1_genomic.fna",0.466074853,"TypeIC","TypeIC"
"Cas2","GCA_002067035.1_ASM206703v1_genomic.fna","GCF_002159465.1_ASM215946v1_genomic.fna",0.683059192,"TypeIC","TypeIC"
"Cas2","GCA_002839675.1_ASM283967v1_genomic.fna","GCF_002159465.1_ASM215946v1_genomic.fna",0.628711862,"TypeIC","TypeIC"
"Cas2","GCA_018687785.1_ASM1868778v1_genomic.fna","GCF_002159465.1_ASM215946v1_genomic.fna",0.592536046,"TypeIC","TypeIC"
"Cas2","GCF_000970005.1_ASM97000v1_genomic.fna","GCF_002159465.1_ASM215946v1_genomic.fna",0.649850621,"TypeIC","TypeIC"
"Cas2","GCF_000251105.1_ASM25110v1_genomic.fna","GCF_014892235.1_ASM1489223v1_genomic.fna",0.263031546,"TypeIA","TypeU"
"Cas2","GCA_009911715.1_ASM991171v1_genomic.fna","GCF_000722635.1_ASM72263v1_genomic.fna",0.285599689,"TypeIIA","TypeIE"
"Cas2","GCF_012027495.1_ASM1202749v1_genomic.fna","GCF_000214355.1_ASM21435v1_genomic.fna",0.436969724,"TypeIIIB","TypeIIIB"
"Cas2","GCA_002506905.1_ASM250690v1_genomic.fna","GCA_002070105.1_ASM207010v1_genomic.fna",0.503408776,"TypeU","TypeU"
"Cas2","GCF_000300255.2_ASM30025v2_genomic.fna","GCA_002070105.1_ASM207010v1_genomic.fna",0.650654048,"TypeU","TypeU"
"Cas2","GCA_009777615.1_ASM977761v1_genomic.fna","GCA_002070105.1_ASM207010v1_genomic.fna",0.643282259,"TypeU","TypeU"
"Cas2","GCF_000800805.1_ASM80080v1_genomic.fna","GCA_002070105.1_ASM207010v1_genomic.fna",0.598045701,"TypeU","TypeU"
"Cas2","GCA_002499165.1_ASM249916v1_genomic.fna","GCF_014288065.1_ASM1428806v1_genomic.fna",0.213922569,"TypeID","TypeIB"
"Cas2","GCA_023252885.1_ASM2325288v1_genomic.fna","GCF_000504105.1_ASM50410v1_genomic.fna",0.593578547,"TypeIB","TypeIB"
"Cas2","GCA_001761425.1_ASM176142v1_genomic.fna","GCF_001544835.2_Burkholderia_sp._LMG_29320_genomic.fna",0.424359023,"TypeIB","TypeIE"
"Cas2","GCF_024508235.1_ASM2450823v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.855263951,"TypeIB","TypeIE"
"Cas2","GCF_005435235.1_ASM543523v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.972307323,"TypeIB","TypeIE"
"Cas2","GCF_004209855.1_ASM420985v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.908976547,"TypeIB","TypeIE"
"Cas2","GCF_023093535.1_ASM2309353v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.937454597,"TypeIB","TypeIE"
"Cas2","GCF_024498195.1_ASM2449819v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.956197228,"TypeIB","TypeIE"
"Cas2","GCA_027563145.1_ASM2756314v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.889749663,"TypeIB","TypeIE"
"Cas2","GCF_024218795.1_ASM2421879v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.763905322,"TypeIB","TypeIE"
"Cas2","GCA_001950595.1_ASM195059v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.857235281,"TypeIB","TypeIE"
"Cas2","GCF_002355635.1_ASM235563v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.943320906,"TypeIB","TypeIE"
"Cas2","GCF_000025685.1_ASM2568v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.937926446,"TypeIB","TypeIE"
"Cas2","GCF_001886955.1_ASM188695v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.957568961,"TypeIB","TypeIE"
"Cas2","GCF_020405245.1_ASM2040524v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.915902382,"TypeIB","TypeIE"
"Cas2","GCF_007004735.1_ASM700473v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.986406074,"TypeIB","TypeIE"
"Cas2","GCF_018200015.1_ASM1820001v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",1.00842642,"TypeIB","TypeIE"
"Cas2","GCF_007421925.1_ASM742192v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.685297863,"TypeIB","TypeIE"
"Cas2","GCF_024298825.1_ASM2429882v1_genomic.fna","GCF_023370775.1_ASM2337077v1_genomic.fna",0.719307276,"TypeIB","TypeIE"
"Cas2","GCF_000022545.1_ASM2254v1_genomic.fna","GCF_001011035.1_ASM101103v1_genomic.fna",0.191159342,"TypeIB","TypeIE"
"Cas2","GCF_012027425.1_ASM1202742v1_genomic.fna","GCF_001011035.1_ASM101103v1_genomic.fna",0.112479962,"TypeIB","TypeIE"
"Cas2","GCF_023746595.1_ASM2374659v1_genomic.fna","GCF_001011035.1_ASM101103v1_genomic.fna",0.19907825,"TypeIB","TypeIE"
"Cas2","GCF_900090055.1_C.divulgatum_PM4_genomic.fna","GCF_023702035.1_ASM2370203v1_genomic.fna",0.260376294,"TypeIB","TypeIE"
"Cas2","GCF_000063445.1_ASM6344v1_genomic.fna","GCF_008364685.1_ASM836468v1_genomic.fna",0.895055057,"TypeIE","TypeIC"
"Cas2","GCF_023016325.1_ASM2301632v1_genomic.fna","GCF_008364685.1_ASM836468v1_genomic.fna",0.581932224,"TypeIB","TypeIC"
"Cas2","GCF_000591035.1_ASM59103v1_genomic.fna","GCF_000718635.1_ASM71863v1_genomic.fna",1.022208266,"TypeIA","TypeIE"
"Cas2","GCF_014876775.1_ASM1487677v1_genomic.fna","GCA_006738865.1_ASM673886v1_genomic.fna",0.467488642,"TypeIA","TypeIE"
"Cas2","GCF_025641885.1_ASM2564188v1_genomic.fna","GCF_000430725.1_ASM43072v1_genomic.fna",0.604528478,"TypeIA","TypeIE"
"Cas2","GCF_023195915.1_ASM2319591v1_genomic.fna","GCF_900079405.2_Streptomyces_sp_F1_v3_genomic.fna",0.113054565,"TypeIE","TypeIC"
"Cas2","GCF_000190315.1_ASM19031v1_genomic.fna","GCA_001941055.1_ASM194105v1_genomic.fna",0.538349002,"TypeIA","TypeIC"
"Cas4","GCF_000011125.1_ASM1112v1_genomic.fna","GCF_940670685.1_M3-9_genomic.fna",0.856348605,"TypeIA","TypeIC"
"Cas4","GCF_000190315.1_ASM19031v1_genomic.fna","GCF_940670685.1_M3-9_genomic.fna",0.825223958,"TypeIA","TypeIC"
"Cas4","GCA_944319735.1_BRZ_CQ_bin1_genomic.fna","GCF_014174405.1_ASM1417440v1_genomic.fna",0.350379138,"TypeIC","TypeIC"
"Cas4","GCA_020696975.1_ASM2069697v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.775439852,"TypeIC","TypeIC"
"Cas4","GCF_000275865.1_ASM27586v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.771835229,"TypeIC","TypeIC"
"Cas4","GCF_000015765.1_ASM1576v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.801409902,"TypeIC","TypeIC"
"Cas4","GCF_026891935.1_ASM2689193v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",1.011383035,"TypeIC","TypeIC"
"Cas4","GCF_026891975.1_ASM2689197v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",1.005353817,"TypeIC","TypeIC"
"Cas4","GCF_000308215.1_ASM30821v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.785843334,"TypeIC","TypeIC"
"Cas4","GCF_001571405.1_ASM157140v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.771641795,"TypeIC","TypeIC"
"Cas4","GCA_002067035.1_ASM206703v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.852480815,"TypeIC","TypeIC"
"Cas4","GCA_002839675.1_ASM283967v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.820563534,"TypeIC","TypeIC"
"Cas4","GCA_018687785.1_ASM1868778v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.87868682,"TypeIC","TypeIC"
"Cas4","GCF_000970005.1_ASM97000v1_genomic.fna","GCF_009789195.1_ASM978919v1_genomic.fna",0.906278754,"TypeIC","TypeIC"
"Cas4","GCA_002499165.1_ASM249916v1_genomic.fna","GCF_020911965.1_ASM2091196v1_genomic.fna",0.595974607,"TypeID","TypeIB"
"Cas4","GCA_007896465.1_ASM789646v1_genomic.fna","GCF_020911965.1_ASM2091196v1_genomic.fna",0.925367705,"TypeIB","TypeIB"
"Cas4","GCF_001011115.1_ASM101111v1_genomic.fna","GCF_002162355.1_ASM216235v1_genomic.fna",1.136324402,"TypeIB","TypeID"
"Cas4","GCF_000970045.1_ASM97004v1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",1.002143394,"TypeIB","TypeID"
"Cas4","GCF_000970265.1_ASM97026v1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",1.006157131,"TypeIB","TypeID"
"Cas4","GCF_004099695.1_ASM409969v1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",1.034189158,"TypeIB","TypeID"
"Cas4","GCF_905220655.1_NU5A1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",1.0352154,"TypeIB","TypeID"
"Cas4","GCF_000698785.1_ASM69878v1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",1.132783702,"TypeIB","TypeID"
"Cas4","GCF_000730285.1_ASM73028v1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",1.116170326,"TypeIB","TypeID"
"Cas4","GCA_023252885.1_ASM2325288v1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",0.610563589,"TypeIB","TypeID"
"Cas4","GCF_000213215.1_ASM21321v1_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",0.638460441,"TypeIA","TypeID"
"Cas4","GCF_000245275.1_ASM24527v2_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",0.638442742,"TypeIA","TypeID"
"Cas4","GCF_003201765.2_ASM320176v2_genomic.fna","GCF_000144695.1_ASM14469v1_genomic.fna",0.633037112,"TypeIA","TypeID"
"Cas4","GCA_019057385.1_ASM1905738v1_genomic.fna","GCA_000828835.1_ASM82883v1_genomic.fna",0.602444589,"TypeIB","TypeIB"
"Cas4","GCF_000220645.1_ASM22064v1_genomic.fna","GCA_003953885.1_ASM395388v1_genomic.fna",0.635283522,"TypeIB","TypeIB"
"Cas4","GCF_000022545.1_ASM2254v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.746501332,"TypeIB","TypeIB"
"Cas4","GCF_000725425.1_ASM72542v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.846843582,"TypeIB","TypeIB"
"Cas4","GCF_012027555.1_ASM1202755v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.899553756,"TypeIB","TypeIB"
"Cas4","GCF_024707485.1_ASM2470748v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.94935439,"TypeIB","TypeIB"
"Cas4","GCF_904067545.1_T_caminus_IRI35c_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.951508218,"TypeIB","TypeIB"
"Cas4","GCF_012027515.1_ASM1202751v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.962366686,"TypeIB","TypeIB"
"Cas4","GCF_000585495.1_ASM58549v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.976076103,"TypeIB","TypeIB"
"Cas4","GCF_012027685.1_ASM1202768v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.97281606,"TypeIB","TypeIB"
"Cas4","GCF_000151205.2_ASM15120v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.015243874,"TypeIB","TypeIB"
"Cas4","GCF_012027635.1_ASM1202763v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.011156903,"TypeIB","TypeIB"
"Cas4","GCF_012027425.1_ASM1202742v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.780637245,"TypeIB","TypeIB"
"Cas4","GCF_023746595.1_ASM2374659v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.678245326,"TypeIB","TypeIB"
"Cas4","GCF_000194625.1_ASM19462v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.792352306,"TypeIB","TypeIB"
"Cas4","GCA_000789255.1_ASM78925v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.839957782,"TypeIB","TypeIB"
"Cas4","GCF_001006045.1_ASM100604v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.830038757,"TypeIB","TypeIB"
"Cas4","GCF_021184045.1_ASM2118404v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.746905014,"TypeIB","TypeIB"
"Cas4","GCF_006546655.1_ASM654665v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.784839221,"TypeIB","TypeIB"
"Cas4","GCF_013388255.1_ASM1338825v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.756330494,"TypeIB","TypeIB"
"Cas4","GCF_017874455.1_ASM1787445v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.668719167,"TypeIB","TypeIB"
"Cas4","GCF_900095295.1_MCBB_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.696319586,"TypeIB","TypeIB"
"Cas4","GCF_000214725.1_ASM21472v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.719894928,"TypeIB","TypeIB"
"Cas4","GCA_027110455.1_ASM2711045v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.736278766,"TypeIB","TypeIB"
"Cas4","GCA_003491285.1_ASM349128v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.752301208,"TypeIB","TypeIB"
"Cas4","GCF_018141185.1_ASM1814118v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.763028595,"TypeIB","TypeIB"
"Cas4","GCF_000302455.1_ASM30245v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.782580113,"TypeIB","TypeIB"
"Cas4","GCF_002813655.1_ASM281365v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.803716647,"TypeIB","TypeIB"
"Cas4","GCF_023227715.1_ASM2322771v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.879329754,"TypeIB","TypeIB"
"Cas4","GCA_002498905.1_ASM249890v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.816571895,"TypeIB","TypeIB"
"Cas4","GCA_000499765.1_Methanobacterium_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.842224014,"TypeIB","TypeIB"
"Cas4","GCF_017873625.1_ASM1787362v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.87132723,"TypeIB","TypeIB"
"Cas4","GCA_003491305.1_ASM349130v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.794393608,"TypeIB","TypeIB"
"Cas4","GCF_002906215.1_ASM290621v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.633704949,"TypeIB","TypeIB"
"Cas4","GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.633704949,"TypeIB","TypeIB"
"Cas4","GCA_001761425.1_ASM176142v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.803222296,"TypeIB","TypeIB"
"Cas4","GCA_025041175.1_ASM2504117v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",0.932559742,"TypeIB","TypeIB"
"Cas4","GCA_025041235.1_ASM2504123v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.15068599,"TypeIB","TypeIB"
"Cas4","GCF_005435235.1_ASM543523v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.19391487,"TypeIB","TypeIB"
"Cas4","GCF_024508235.1_ASM2450823v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.161677394,"TypeIB","TypeIB"
"Cas4","GCA_027563145.1_ASM2756314v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.373413388,"TypeIB","TypeIB"
"Cas4","GCF_001886955.1_ASM188695v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.410752748,"TypeIB","TypeIB"
"Cas4","GCF_000226975.2_ASM22697v3_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.458771482,"TypeIB","TypeIB"
"Cas4","GCF_000025685.1_ASM2568v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.423758661,"TypeIB","TypeIB"
"Cas4","GCF_007004735.1_ASM700473v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.470861526,"TypeIB","TypeIB"
"Cas4","GCF_018200015.1_ASM1820001v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.366951617,"TypeIB","TypeIB"
"Cas4","GCF_002355635.1_ASM235563v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.334383153,"TypeIB","TypeIB"
"Cas4","GCA_001950595.1_ASM195059v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.332915766,"TypeIB","TypeIB"
"Cas4","GCF_007421925.1_ASM742192v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.450002304,"TypeIB","TypeIB"
"Cas4","GCF_024298825.1_ASM2429882v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.439285241,"TypeIB","TypeIB"
"Cas4","GCF_024218795.1_ASM2421879v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.272719426,"TypeIB","TypeIB"
"Cas4","GCF_023093535.1_ASM2309353v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.205646766,"TypeIB","TypeIB"
"Cas4","GCF_024498195.1_ASM2449819v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.18784469,"TypeIB","TypeIB"
"Cas4","GCF_004209855.1_ASM420985v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.223598283,"TypeIB","TypeIB"
"Cas4","GCA_023008585.1_ASM2300858v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.250618243,"TypeIB","TypeIB"
"Cas4","GCF_024464655.1_ASM2446465v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.170773874,"TypeIB","TypeIB"
"Cas4","GCF_014646875.1_ASM1464687v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.209112644,"TypeIB","TypeIB"
"Cas4","GCF_000281695.1_ASM28169v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.149392987,"TypeIB","TypeIB"
"Cas4","GCF_000337175.1_ASM33717v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.149846472,"TypeIB","TypeIB"
"Cas4","GCF_005938085.1_ASM593808v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.141807826,"TypeIB","TypeIB"
"Cas4","GCA_004799625.1_ASM479962v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.14786156,"TypeIB","TypeIB"
"Cas4","GCF_001953745.1_ASM195374v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.148263806,"TypeIB","TypeIB"
"Cas4","GCF_000379085.1_ASM37908v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.155694899,"TypeIB","TypeIB"
"Cas4","GCF_009617995.1_ASM961799v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.16588475,"TypeIB","TypeIB"
"Cas4","GCF_012726095.1_ASM1272609v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.176802991,"TypeIB","TypeIB"
"Cas4","GCF_019599465.1_ASM1959946v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.103867699,"TypeIB","TypeIB"
"Cas4","GCA_003020945.1_ASM302094v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.207223367,"TypeIB","TypeIB"
"Cas4","GCF_013415885.1_ASM1341588v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.152686387,"TypeIB","TypeIB"
