"group","arc_genome","bac_genome","dis","arc_subtype","bac_subtype"
"Cas2","GCF_002355635.1_ASM235563v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.510150538,"TypeIB","TypeIB"
"Cas2","GCF_000025685.1_ASM2568v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.567885636,"TypeIB","TypeIB"
"Cas2","GCF_007004735.1_ASM700473v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.590949634,"TypeIB","TypeIB"
"Cas2","GCA_001950595.1_ASM195059v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.423773325,"TypeIB","TypeIB"
"Cas2","GCF_007421925.1_ASM742192v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.464853595,"TypeIB","TypeIB"
"Cas2","GCF_024298825.1_ASM2429882v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.485255779,"TypeIB","TypeIB"
"Cas2","GCA_007896465.1_ASM789646v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.262943735,"TypeIB","TypeIB"
"Cas2","GCA_025041235.1_ASM2504123v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.915338907,"TypeIB","TypeIB"
"Cas2","GCA_003023215.1_ASM302321v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.73213964,"TypeIB","TypeIB"
"Cas2","GCF_009663395.1_ASM966339v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.748206619,"TypeIB","TypeIB"
"Cas2","GCF_011602445.1_ASM1160244v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.762894758,"TypeIB","TypeIB"
"Cas2","GCF_021233435.1_ASM2123343v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.904180329,"TypeIB","TypeIB"
"Cas2","GCA_003020985.1_ASM302098v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.680712275,"TypeIB","TypeIB"
"Cas2","GCA_003021175.1_ASM302117v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.817069402,"TypeIB","TypeIB"
"Cas2","GCF_000306765.2_ASM30676v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.880914865,"TypeIB","TypeIB"
"Cas2","GCF_024138125.1_ASM2413812v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.789739363,"TypeIB","TypeIB"
"Cas2","GCF_003058365.1_ASM305836v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.888208118,"TypeIB","TypeIB"
"Cas2","GCF_019599465.1_ASM1959946v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.777047225,"TypeIB","TypeIB"
"Cas2","GCF_000379085.1_ASM37908v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.811899533,"TypeIB","TypeIB"
"Cas2","GCF_012726095.1_ASM1272609v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.811899533,"TypeIB","TypeIB"
"Cas2","GCF_009617995.1_ASM961799v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.823344601,"TypeIB","TypeIB"
"Cas2","GCF_014646875.1_ASM1464687v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.873435904,"TypeIB","TypeIB"
"Cas2","GCF_024464655.1_ASM2446465v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.798284856,"TypeIB","TypeIB"
"Cas2","GCA_004799625.1_ASM479962v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.81168135,"TypeIB","TypeIB"
"Cas2","GCF_001953745.1_ASM195374v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.823316643,"TypeIB","TypeIB"
"Cas2","GCF_000281695.1_ASM28169v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.837991228,"TypeIB","TypeIB"
"Cas2","GCF_000337175.1_ASM33717v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.837991228,"TypeIB","TypeIB"
"Cas2","GCF_005938085.1_ASM593808v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.851105283,"TypeIB","TypeIB"
"Cas2","GCF_014647475.1_ASM1464747v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.240778575,"TypeIB","TypeIB"
"Cas2","GCA_025041175.1_ASM2504117v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.355726533,"TypeIB","TypeIB"
"Cas2","GCF_000230715.2_ASM23071v3_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.147152526,"TypeIB","TypeIB"
"Cas2","GCF_003383005.1_ASM338300v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.15482955,"TypeIB","TypeIB"
"Cas2","GCF_003383015.1_ASM338301v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.15482955,"TypeIB","TypeIB"
"Cas2","GCF_003383065.1_ASM338306v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.15482955,"TypeIB","TypeIB"
"Cas2","GCF_014530665.1_ASM1453066v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.15482955,"TypeIB","TypeIB"
"Cas2","GCF_001368915.1_PRJEB5949_assembly_1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.178740235,"TypeIB","TypeIB"
"Cas2","GCF_014635105.1_ASM1463510v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.166790387,"TypeIB","TypeIB"
"Cas2","GCF_024494655.1_ASM2449465v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.16652243,"TypeIB","TypeIB"
"Cas2","GCF_000223905.1_ASM22390v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.161735426,"TypeIB","TypeIB"
"Cas2","GCF_019599485.1_ASM1959948v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.185477687,"TypeIB","TypeIB"
"Cas2","GCF_005435095.1_ASM543509v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.1975332,"TypeIB","TypeIB"
"Cas2","GCF_008729005.1_ASM872900v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.173596218,"TypeIB","TypeIB"
"Cas2","GCF_008729015.1_ASM872901v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.173596218,"TypeIB","TypeIB"
"Cas2","GCF_006543045.1_ASM654304v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.216538674,"TypeIB","TypeIB"
"Cas2","GCA_023008565.1_ASM2300856v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.182446216,"TypeIB","TypeIB"
"Cas2","GCF_013402815.2_ASM1340281v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.224723208,"TypeIB","TypeIB"
"Cas2","GCF_024362485.1_ASM2436248v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.199379771,"TypeIB","TypeIB"
"Cas2","GCF_003344565.1_ASM334456v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.227938563,"TypeIB","TypeIB"
"Cas2","GCF_025629245.1_ASM2562924v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.253627846,"TypeIB","TypeIB"
"Cas2","GCF_003602035.1_ASM360203v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.133989037,"TypeIB","TypeIB"
"Cas2","GCF_008806815.1_ASM880681v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.209633822,"TypeIB","TypeIB"
"Cas2","GCA_003020945.1_ASM302094v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.254387338,"TypeIB","TypeIB"
"Cas2","GCF_017874235.1_ASM1787423v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.260665041,"TypeIB","TypeIB"
"Cas2","GCA_017357105.2_ASM1735710v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.335550576,"TypeIB","TypeIB"
"Cas2","GCF_900005775.1_ASM90000577v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.2990078,"TypeIB","TypeIB"
"Cas2","GCF_001280455.1_ASM128045v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.286876702,"TypeIB","TypeIB"
"Cas2","GCF_008806895.1_ASM880689v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.299068648,"TypeIB","TypeIB"
"Cas2","GCF_000230955.2_ASM23095v3_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.299022455,"TypeIB","TypeIB"
"Cas2","GCF_000336875.1_ASM33687v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.311101034,"TypeIB","TypeIB"
"Cas2","GCF_007833275.1_ASM783327v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.298937308,"TypeIB","TypeIB"
"Cas2","GCF_013415885.1_ASM1341588v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.182863688,"TypeIB","TypeIB"
"Cas2","GCF_000337915.1_ASM33791v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.335844232,"TypeIB","TypeIB"
"Cas2","GCF_003781945.1_ASM378194v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.349346714,"TypeIB","TypeIB"
"Cas2","GCA_000447865.2_ASM44786v2_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",2.428188231,"TypeIB","TypeIB"
"Cas2","GCF_001011115.1_ASM101111v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.705173154,"TypeIB","TypeIB"
"Cas2","GCF_013839425.1_ASM1383942v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.628886234,"TypeIB","TypeIB"
"Cas2","GCF_000023945.1_ASM2394v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.705041125,"TypeIB","TypeIB"
"Cas2","GCF_009690625.1_ASM969062v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.686390565,"TypeIB","TypeIB"
"Cas2","GCF_009797925.1_ASM979792v1_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.686390565,"TypeIB","TypeIB"
"Cas2","GCF_900880625.1_WSM64_genomic.fna","GCA_003054495.1_ASM305449v1_genomic.fna",1.663799361,"TypeIB","TypeIB"
"Cas2","GCA_944319735.1_BRZ_CQ_bin1_genomic.fna","GCF_014384885.1_ASM1438488v1_genomic.fna",0.436107686,"TypeIC","TypeIC"
"Cas2","GCF_001571405.1_ASM157140v1_genomic.fna","GCF_000271545.1_Pelosinus.strA11_v1.0_genomic.fna",0.365338452,"TypeIC","TypeIC"
"Cas2","GCA_018687785.1_ASM1868778v1_genomic.fna","GCF_000271545.1_Pelosinus.strA11_v1.0_genomic.fna",0.547155031,"TypeIC","TypeIC"
"Cas2","GCF_000308215.1_ASM30821v1_genomic.fna","GCF_000271545.1_Pelosinus.strA11_v1.0_genomic.fna",0.728907209,"TypeIC","TypeIC"
"Cas2","GCF_000275865.1_ASM27586v1_genomic.fna","GCF_000271545.1_Pelosinus.strA11_v1.0_genomic.fna",0.563411542,"TypeIC","TypeIC"
"Cas2","GCF_000970005.1_ASM97000v1_genomic.fna","GCF_000271545.1_Pelosinus.strA11_v1.0_genomic.fna",0.580993544,"TypeIC","TypeIC"
"Cas2","GCA_002067035.1_ASM206703v1_genomic.fna","GCF_000271545.1_Pelosinus.strA11_v1.0_genomic.fna",0.653189816,"TypeIC","TypeIC"
"Cas2","GCA_002839675.1_ASM283967v1_genomic.fna","GCF_000271545.1_Pelosinus.strA11_v1.0_genomic.fna",0.643701963,"TypeIC","TypeIC"
"Cas2","GCF_000015765.1_ASM1576v1_genomic.fna","GCF_000283555.1_ASM28355v1_genomic.fna",0.703807353,"TypeIC","TypeIC"
"Cas2","GCF_026891935.1_ASM2689193v1_genomic.fna","GCF_000283555.1_ASM28355v1_genomic.fna",0.971603058,"TypeIC","TypeIC"
"Cas2","GCF_026891975.1_ASM2689197v1_genomic.fna","GCF_000283555.1_ASM28355v1_genomic.fna",0.977464063,"TypeIC","TypeIC"
"Cas2","GCA_002508625.1_ASM250862v1_genomic.fna","GCA_910579205.1_MGBC108895_genomic.fna",0.946566406,"TypeIIA","TypeIIA"
"Cas2","GCA_002505275.1_ASM250527v1_genomic.fna","GCA_910579205.1_MGBC108895_genomic.fna",1.044805349,"TypeIIA","TypeIIA"
"Cas2","GCA_009911715.1_ASM991171v1_genomic.fna","GCA_910579205.1_MGBC108895_genomic.fna",1.294997167,"TypeIIA","TypeIIA"
"Cas2","GCA_001560915.1_ASM156091v1_genomic.fna","GCF_002135335.1_ASM213533v1_genomic.fna",2.960662434,"TypeIE","TypeIF"
"Cas4","GCF_000308215.1_ASM30821v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",1.041115622,"TypeIC","TypeIC"
"Cas4","GCF_001571405.1_ASM157140v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",1.032600275,"TypeIC","TypeIC"
"Cas4","GCF_000275865.1_ASM27586v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",1.000681794,"TypeIC","TypeIC"
"Cas4","GCF_000970005.1_ASM97000v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",1.076679707,"TypeIC","TypeIC"
"Cas4","GCA_018687785.1_ASM1868778v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",1.108248118,"TypeIC","TypeIC"
"Cas4","GCA_002067035.1_ASM206703v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",1.1668694,"TypeIC","TypeIC"
"Cas4","GCA_002839675.1_ASM283967v1_genomic.fna","GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4_genomic.fna",1.102938224,"TypeIC","TypeIC"
"Cas4","GCA_020696975.1_ASM2069697v1_genomic.fna","GCA_009771015.1_ASM977101v1_genomic.fna",0.891279614,"TypeIC","TypeIC"
"Cas4","GCF_000015765.1_ASM1576v1_genomic.fna","GCA_009771015.1_ASM977101v1_genomic.fna",0.964166655,"TypeIC","TypeIC"
"Cas4","GCF_026891935.1_ASM2689193v1_genomic.fna","GCA_009771015.1_ASM977101v1_genomic.fna",1.129655836,"TypeIC","TypeIC"
"Cas4","GCF_026891975.1_ASM2689197v1_genomic.fna","GCA_009771015.1_ASM977101v1_genomic.fna",1.151672952,"TypeIC","TypeIC"
"Cas4","GCA_944319735.1_BRZ_CQ_bin1_genomic.fna","GCF_018918095.1_ASM1891809v1_genomic.fna",0.948874154,"TypeIC","TypeIC"
"Cas4","GCF_000300255.2_ASM30025v2_genomic.fna","GCF_027125355.1_ASM2712535v1_genomic.fna",1.079921874,"TypeU","TypeU"
"Cas4","GCA_002506905.1_ASM250690v1_genomic.fna","GCF_027125355.1_ASM2712535v1_genomic.fna",0.978282594,"TypeU","TypeU"
"Cas4","GCA_009777615.1_ASM977761v1_genomic.fna","GCF_027125355.1_ASM2712535v1_genomic.fna",0.904885902,"TypeU","TypeU"
"Cas4","GCF_000800805.1_ASM80080v1_genomic.fna","GCF_027125355.1_ASM2712535v1_genomic.fna",0.953316805,"TypeU","TypeU"
"Cas4","GCF_905220655.1_NU5A1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",1.923141465,"TypeIB","TypeIU"
"Cas4","GCF_000698785.1_ASM69878v1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",2.057455056,"TypeIB","TypeIU"
"Cas4","GCF_000730285.1_ASM73028v1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",1.964562449,"TypeIB","TypeIU"
"Cas4","GCF_001412615.1_ASM141261v1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",2.655983768,"TypeIA","TypeIU"
"Cas4","GCF_000190315.1_ASM19031v1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",3.133829894,"TypeIA","TypeIU"
"Cas4","GCF_000011125.1_ASM1112v1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",3.174628866,"TypeIA","TypeIU"
"Cas4","GCF_014876775.1_ASM1487677v1_genomic.fna","GCF_001518935.2_ASM151893v2_genomic.fna",3.29231143,"TypeIA","TypeIU"
"Cas4","GCA_019057385.1_ASM1905738v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",2.572907565,"TypeIB","TypeIA"
"Cas4","GCF_025641885.1_ASM2564188v1_genomic.fna","GCF_009866965.1_ASM986696v1_genomic.fna",2.539301452,"TypeIA","TypeIU"
"Cas4","GCF_000591035.1_ASM59103v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.477253119,"TypeIA","TypeIA"
"Cas4","GCA_026419835.1_ASM2641983v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.531911267,"TypeIA","TypeIA"
"Cas4","GCF_000243315.1_ASM24331v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.509871811,"TypeIA","TypeIA"
"Cas4","GCF_013343295.1_ASM1334329v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.911822018,"TypeIA","TypeIA"
"Cas4","GCA_000016605.1_ASM1660v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.838916346,"TypeIA","TypeIA"
"Cas4","GCF_000213215.1_ASM21321v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.863006348,"TypeIA","TypeIA"
"Cas4","GCF_000245275.1_ASM24527v2_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.85627124,"TypeIA","TypeIA"
"Cas4","GCF_003201765.2_ASM320176v2_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.881669814,"TypeIA","TypeIA"
"Cas4","GCF_000223395.1_ASM22339v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",4.597983539,"TypeIA","TypeIA"
"Cas4","GCF_000231015.2_ASM23101v3_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.557236492,"TypeIA","TypeIA"
"Cas4","GCF_000264495.1_ASM26449v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",3.56562392,"TypeIA","TypeIA"
"Cas4","GCF_000251105.1_ASM25110v1_genomic.fna","GCA_900011355.1_Peptoclostridium_difficile_genomic.fna",2.230519086,"TypeIA","TypeIB"
"Cas4","GCA_002009985.2_ASM200998v2_genomic.fna","GCA_900011355.1_Peptoclostridium_difficile_genomic.fna",2.517470907,"TypeIA","TypeIB"
"Cas4","GCA_004028775.1_ASM402877v1_genomic.fna","GCA_900011355.1_Peptoclostridium_difficile_genomic.fna",2.539653478,"TypeIA","TypeIB"
"Cas4","GCF_000220645.1_ASM22064v1_genomic.fna","GCA_009910325.1_ASM991032v1_genomic.fna",0.59806151,"TypeIB","TypeIB"
"Cas4","GCA_001766815.1_ASM176681v1_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",0.766078101,"TypeIB","TypeIB"
"Cas4","GCA_905171685.1_GoM-Arc1_E50_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",0.863460967,"TypeIB","TypeIB"
"Cas4","GCF_001888095.1_ASM188809v1_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",0.937553279,"TypeIB","TypeIB"
"Cas4","GCF_000504205.1_ASM50420v1_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",0.968409191,"TypeIB","TypeIB"
"Cas4","GCF_006546655.1_ASM654665v1_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",0.967332714,"TypeIB","TypeIB"
"Cas4","GCF_000970045.1_ASM97004v1_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",1.011426236,"TypeIB","TypeIB"
"Cas4","GCF_000970265.1_ASM97026v1_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",1.007061188,"TypeIB","TypeIB"
"Cas4","GCF_004099695.1_ASM409969v1_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",1.023643843,"TypeIB","TypeIB"
"Cas4","GCA_900079125.1_MBBA_genomic.fna","GCA_002441005.1_ASM244100v1_genomic.fna",0.952804637,"TypeIB","TypeIB"
"Cas4","GCA_000145985.1_ASM14598v1_genomic.fna","GCF_000328625.1_ASM32862v1_genomic.fna",2.567960058,"TypeIA","TypeIA"
"Cas4","GCA_002499165.1_ASM249916v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.334379195,"TypeID","TypeIC"
"Cas4","GCF_000014945.1_ASM1494v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.30012857,"TypeID","TypeIC"
"Cas4","GCF_002906575.1_ASM290657v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.824712848,"TypeID","TypeIC"
"Cas4","GCF_008831545.1_ASM883154v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.641981172,"TypeID","TypeIC"
"Cas4","GCF_000026045.1_ASM2604v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.711713356,"TypeID","TypeIC"
"Cas4","GCF_023008545.1_ASM2300854v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.663494333,"TypeID","TypeIC"
"Cas4","GCF_003841485.1_ASM384148v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.711539539,"TypeID","TypeIC"
"Cas4","GCF_024300625.1_ASM2430062v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.727427661,"TypeID","TypeIC"
"Cas4","GCF_000337555.1_ASM33755v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.75996527,"TypeID","TypeIC"
"Cas4","GCF_017874695.1_ASM1787469v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.704081102,"TypeID","TypeIC"
"Cas4","GCF_023077655.1_ASM2307765v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.620389672,"TypeID","TypeIC"
"Cas4","GCF_002952775.1_ASM295277v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.668378115,"TypeID","TypeIC"
"Cas4","GCF_004944975.1_ASM494497v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.64957801,"TypeID","TypeIC"
"Cas4","GCF_026616195.1_ASM2661619v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.637671525,"TypeID","TypeIC"
"Cas4","GCA_009789175.1_ASM978917v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.82864848,"TypeID","TypeIC"
"Cas4","GCF_000827835.1_ASM82783v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.817526129,"TypeID","TypeIC"
"Cas4","GCF_001485555.1_ASM148555v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.817526129,"TypeID","TypeIC"
"Cas4","GCF_003430825.1_ASM343082v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.675050647,"TypeID","TypeIC"
"Cas4","GCA_025517485.1_ASM2551748v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.688034622,"TypeID","TypeIC"
"Cas4","GCA_000224475.1_ASM22447v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.699028546,"TypeID","TypeIC"
"Cas4","GCF_017094485.1_ASM1709448v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.707980384,"TypeID","TypeIC"
"Cas4","GCF_000455345.1_Halgo_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.692353071,"TypeID","TypeIC"
"Cas4","GCF_017094525.1_ASM1709452v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.773365315,"TypeID","TypeIC"
"Cas4","GCF_026242195.1_ASM2624219v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",2.568936003,"TypeID","TypeIC"
"Cas4","GCA_021513715.1_ASM2151371v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.214432535,"TypeIB","TypeIC"
"Cas4","GCF_012027515.1_ASM1202751v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.587819879,"TypeIB","TypeIC"
"Cas4","GCF_000022545.1_ASM2254v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.602542205,"TypeIB","TypeIC"
"Cas4","GCF_023746595.1_ASM2374659v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.703048743,"TypeIB","TypeIC"
"Cas4","GCF_012027425.1_ASM1202742v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.653243944,"TypeIB","TypeIC"
"Cas4","GCF_002214465.1_ASM221446v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.628653768,"TypeIA","TypeIC"
"Cas4","GCF_900109425.1_IMG-taxon_2654588132_annotated_assembly_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.638978814,"TypeIA","TypeIC"
"Cas4","GCF_904067545.1_T_caminus_IRI35c_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.736599188,"TypeIB","TypeIC"
"Cas4","GCF_000022365.1_ASM2236v1_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.788365971,"TypeIA","TypeIC"
"Cas4","GCF_000151205.2_ASM15120v2_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.806549154,"TypeIB","TypeIC"
"Cas4","GCF_000152265.2_ASM15226v2_genomic.fna","GCA_900450595.1_51354_H01_genomic.fna",3.879017403,"TypeIB","TypeIC"
"Cas4","GCF_001011115.1_ASM101111v1_genomic.fna","GCA_002898255.1_ASM289825v1_genomic.fna",3.372761148,"TypeIB","TypeIB"
"Cas4","GCF_000337675.1_ASM33767v1_genomic.fna","GCA_002898255.1_ASM289825v1_genomic.fna",1.863093851,"TypeIB","TypeIB"
"Cas4","GCA_023252885.1_ASM2325288v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.520563211,"TypeIB","TypeIB"
"Cas4","GCF_002906215.1_ASM290621v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.330372465,"TypeIB","TypeIB"
"Cas4","GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.330372465,"TypeIB","TypeIB"
"Cas4","GCF_021184045.1_ASM2118404v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.595071833,"TypeIB","TypeIB"
"Cas4","GCF_013388255.1_ASM1338825v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.45816489,"TypeIB","TypeIB"
"Cas4","GCF_023016325.1_ASM2301632v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.536631735,"TypeIB","TypeIB"
"Cas4","GCA_027110455.1_ASM2711045v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.209316298,"TypeIB","TypeIB"
"Cas4","GCA_003491285.1_ASM349128v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.223096733,"TypeIB","TypeIB"
"Cas4","GCF_018141185.1_ASM1814118v1_genomic.fna","GCF_000189775.2_ASM18977v3_genomic.fna",1.22217641,"TypeIB","TypeIB"
